condition,cue_x,cue_y,target_x,target_y,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp.keys,key_resp.rt,key_resp.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,practice.started,fixation_2.started,Left_rect_2.started,Right_rect_2.started,cue_2.started,cue_2.stopped,target_2.started,key_resp_3.started,practice.stopped,trials_2.key_resp_3.keys,trials_2.key_resp_3.rt,trials_2.key_resp_3.duration,fixation_2.stopped,Left_rect_2.stopped,Right_rect_2.stopped,target_2.stopped,key_resp_3.stopped,instructions_2.started,text_3.started,key_resp_4.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,fixation.started,Left_rect.started,Right_rect.started,cue.started,cue.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,blank.started,text_2.started,text_2.stopped,blank.stopped,fixation.stopped,Left_rect.stopped,Right_rect.stopped,target.stopped,key_resp.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
invalid_same,0.168,-0.175,0.168,0.149,11,11,0,,,,up,0.3393128999887267,None,,,,,0,11,11,27,66.37804550000874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.36174110000138,66.37804550000874,67.36138349999965,67.36138349999965,67.36138349999965,67.46143400001165,67.66139459999977,67.66139459999977,68.01224190001085,up,0.3393128999887267,None,68.01235499999893,68.0278643000056,68.52810910000699,68.51171390000673,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,0.168,0.175,0.168,0.149,12,12,0,,,,up,0.406241399992723,None,,,,,0,12,12,22,68.52810910000699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.51250360000995,68.52810910000699,69.52804190000461,69.52804190000461,69.52804190000461,69.62810240000545,69.81134590000147,69.81134590000147,70.22877159999916,up,0.406241399992723,None,70.22888500000408,70.24470830000064,70.74475290000555,70.72829920001095,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,0.168,-0.175,0.168,-0.149,13,13,0,,,,up,0.3883291999954963,None,,,,,0,13,13,15,70.74475290000555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.72904500000004,70.74475290000555,71.7444714000012,71.7444714000012,71.7444714000012,71.84458550000272,72.0445197000081,72.0445197000081,72.44548010001017,up,0.3883291999954963,None,72.44559319999826,72.46134500000335,72.96131120000791,72.94510490000539,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,-0.168,-0.175,-0.168,-0.149,14,14,0,,,,up,0.314510700001847,None,,,,,0,14,14,13,72.96131120000791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.94601060000423,72.96131120000791,73.94486680001137,73.94486680001137,73.94486680001137,74.04478470000322,74.24479170000996,74.24479170000996,74.56205839999893,up,0.314510700001847,None,74.5621722000069,74.5779201000114,75.07793860000675,75.06167600001208,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
catch,0.168,0.175,None,None,15,15,0,,,,None,,,,,,,0,15,15,34,75.07793860000675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.06263130001025,75.07793860000675,76.06134810000367,76.06134810000367,76.06134810000367,76.16141400000197,76.36127040001156,76.36127040001156,78.34523700000136,None,,,78.34531810000772,78.36122360000445,78.8611069000035,78.84521730001143,78.36122360000445,78.36122360000445,78.36122360000445,78.36122360000445,78.36122360000445,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
catch,-0.168,0.175,None,None,16,16,0,,,,up,0.4112793999956921,None,,,,,0,16,16,32,78.8611069000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.84623250000004,78.8611069000035,79.86131300000125,79.86131300000125,79.86131300000125,79.961409800002,80.16124050000508,80.16124050000508,80.57875890001014,up,0.4112793999956921,None,80.57887230000051,80.5946888000035,81.09458679999807,81.07825170000433,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
invalid_diff,-0.168,-0.175,0.168,-0.149,17,17,0,,,,up,0.4039887999970233,None,,,,,0,17,17,29,81.09458679999807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.07897500001127,81.09458679999807,82.07804079999914,82.07804079999914,82.07804079999914,82.17803190000996,82.3780778000073,82.3780778000073,82.79540960000304,up,0.4039887999970233,None,82.79552090000652,82.81129030000011,83.31104280000727,83.29482980001194,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
invalid_same,0.168,0.175,0.168,-0.149,18,18,0,,,,up,0.36004610000236426,None,,,,,0,18,18,26,83.31104280000727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.2955507000006,83.31104280000727,84.31105430000753,84.31105430000753,84.31105430000753,84.41137760000129,84.59472449999885,84.59472449999885,84.96213920001173,up,0.36004610000236426,None,84.96226410000236,84.97789680000278,85.47790060000261,85.46161740001116,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
catch,0.168,-0.175,None,None,19,19,0,,,,None,,,,,,,0,19,19,35,85.47790060000261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.46249299999909,85.47790060000261,86.4612943000102,86.4612943000102,86.4612943000102,86.56130549999943,86.76140329999907,86.76140329999907,88.74526500000502,None,,,88.7453516000096,88.76116160000674,89.2610061000014,89.24506510001083,88.76116160000674,88.76116160000674,88.76116160000674,88.76116160000674,88.76116160000674,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,-0.168,-0.175,-0.168,-0.149,20,20,0,,,,up,0.3975371999986237,None,,,,,0,20,20,9,89.2610061000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.24580790000618,89.2610061000014,90.27770360000432,90.27770360000432,90.27770360000432,90.37774550000904,90.56139400000393,90.56139400000393,90.96200379999937,up,0.3975371999986237,None,90.9621446000092,90.97803480000584,91.47798460000195,91.46162550000008,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
invalid_diff,0.168,0.175,-0.168,0.149,21,21,0,,,,up,0.4162209000060102,None,,,,,0,21,21,30,91.47798460000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.46236710000085,91.47798460000195,92.46114490000764,92.46114490000764,92.46114490000764,92.56129180001153,92.76126220000151,92.76126220000151,93.17870980000589,up,0.4162209000060102,None,93.17882330001157,93.19455640000524,93.69463860000542,93.67830530001083,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,0.168,-0.175,0.168,-0.149,22,22,0,,,,up,0.49542519998794887,None,,,,,0,22,22,19,93.69463860000542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.67904100001033,93.69463860000542,94.67795060000208,94.67795060000208,94.67795060000208,94.77801390000968,94.9780058000033,94.9780058000033,95.47831000000588,up,0.49542519998794887,None,95.47840740000538,95.49420359999931,95.9943568000017,95.97824450000189,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
invalid_same,-0.168,-0.175,-0.168,0.149,23,23,0,,,,up,0.4119983999989927,None,,,,,0,23,23,25,95.9943568000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.97877320001135,95.9943568000017,96.9780335000105,96.9780335000105,96.9780335000105,97.07793150001089,97.278011900009,97.278011900009,97.69555760000367,up,0.4119983999989927,None,97.69567130001087,97.71121000000858,98.21140340001148,98.19491350000317,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
invalid_diff,-0.168,0.175,0.168,0.149,24,24,0,,,,up,0.3881509999919217,None,,,,,0,24,24,28,98.21140340001148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.1956715000124,98.21140340001148,99.21139120000589,99.21139120000589,99.21139120000589,99.31124900000577,99.51131140001235,99.51131140001235,99.91204070000094,up,0.3881509999919217,None,99.91214890000992,99.92779120001069,100.4277551999985,100.41145140001026,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,0.168,-0.175,0.168,-0.149,25,25,0,,,,up,0.3928072999988217,None,,,,,0,25,25,3,100.4277551999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.41255620001175,100.4277551999985,101.41113120000227,101.41113120000227,101.41113120000227,101.51110690001224,101.71108430001186,101.71108430001186,102.11165849999816,up,0.3928072999988217,None,102.11176840000553,102.1277962000022,102.62766910000937,102.61121270000876,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,-0.168,0.175,-0.168,0.149,26,26,0,,,,up,0.3962762000010116,None,,,,,0,26,26,16,102.62766910000937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.61182430000918,102.62766910000937,103.61125149999862,103.61125149999862,103.61125149999862,103.71117340000637,103.91132500000822,103.91132500000822,104.31191820000822,up,0.3962762000010116,None,104.31203280000773,104.32789600000251,104.82788609999989,104.81156880001072,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,0.168,0.175,0.168,0.149,27,27,0,,,,up,0.36139739998907316,None,,,,,0,27,27,2,104.82788609999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.81228740001097,104.82788609999989,105.81118770000467,105.81118770000467,105.81118770000467,105.91126410001016,106.11132920000819,106.11132920000819,106.4786662000115,up,0.36139739998907316,None,106.47877970000263,106.49453010001162,106.99461049999809,106.97825710001052,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,0.168,0.175,0.168,0.149,28,28,0,,,,up,0.333357800001977,None,,,,,0,28,28,10,106.99461049999809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.97894040000392,106.99461049999809,107.99431660000118,107.99431660000118,107.99431660000118,108.09445889999915,108.2944686999981,108.2944686999981,108.62881840000045,up,0.333357800001977,None,108.62893240000994,108.64444509999885,109.14460270000563,109.12820030000876,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,-0.168,-0.175,-0.168,-0.149,29,29,0,,,,up,0.32470279998960905,None,,,,,0,29,29,1,109.14460270000563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.12894200001028,109.14460270000563,110.14457720000064,110.14457720000064,110.14457720000064,110.24464610000723,110.44457440001133,110.44457440001133,110.77852859999985,up,0.32470279998960905,None,110.77864200000477,110.79435340000782,111.2945153000037,111.27816180000082,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
invalid_same,-0.168,0.175,-0.168,-0.149,30,30,0,,,,up,0.350750199999311,None,,,,,0,30,30,24,111.2945153000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.27889200000209,111.2945153000037,112.27766020000854,112.27766020000854,112.27766020000854,112.3778156000044,112.5779906000098,112.5779906000098,112.94565770000918,up,0.350750199999311,None,112.94590910000261,112.9610485000012,113.4609608000028,113.4445856000093,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,0.168,-0.175,0.168,-0.149,31,31,0,,,,up,0.3829987999924924,None,,,,,0,31,31,7,113.4609608000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.44518460000108,113.4609608000028,114.46132400000351,114.46132400000351,114.46132400000351,114.56127180000476,114.7612405000109,114.7612405000109,115.14521270000841,up,0.3829987999924924,None,115.14532650000183,115.16111510001065,115.66110740001022,115.64493320000474,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,0.168,0.175,0.168,0.149,32,32,0,,,,up,0.3714948999986518,None,,,,,0,32,32,6,115.66110740001022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.6458100000018,115.66110740001022,116.64460140001029,116.64460140001029,116.64460140001029,116.74459930000012,116.94460329999856,116.94460329999856,117.32855920000293,up,0.3714948999986518,None,117.3286708000087,117.34453310001118,117.84447140000702,117.82815610000398,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
valid,-0.168,0.175,-0.168,0.149,33,33,0,,,,up,0.4273376999917673,None,,,,,0,33,33,4,117.84447140000702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.82889630000864,117.84447140000702,118.82802880000963,118.82802880000963,118.82802880000963,118.92782830000215,119.12785109999822,119.12785109999822,119.56164369999897,up,0.4273376999917673,None,119.56175780000922,119.57757140000467,120.07760410000628,120.06131650001043,,,,,,P2,001,2025-11-21_18h09.43.917,solo_project,,2025.1.1,59.961564634092184,2025-11-21 18h09.56.773523 +0530,
