condition,cue_x,cue_y,target_x,target_y,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp.keys,key_resp.rt,key_resp.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,practice.started,fixation_2.started,Left_rect_2.started,Right_rect_2.started,cue_2.started,cue_2.stopped,target_2.started,key_resp_3.started,practice.stopped,trials_2.key_resp_3.keys,trials_2.key_resp_3.rt,trials_2.key_resp_3.duration,fixation_2.stopped,Left_rect_2.stopped,Right_rect_2.stopped,target_2.stopped,key_resp_3.stopped,instructions_2.started,text_3.started,key_resp_4.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,fixation.started,Left_rect.started,Right_rect.started,cue.started,cue.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,blank.started,text_2.started,text_2.stopped,blank.stopped,fixation.stopped,Left_rect.stopped,Right_rect.stopped,target.stopped,key_resp.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
invalid_same,-0.168,-0.175,-0.168,0.149,147,3,4,,,,up,0.31630379999114666,None,,,,,4,3,147,25,395.4892480999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.47356990000117,395.4892480999988,396.4888266999915,396.4888266999915,396.4888266999915,396.58895669999765,396.77258649999567,396.77258649999567,397.0896117999946,up,0.31630379999114666,None,397.0897036999959,397.10565319999296,397.6058750999946,397.58946269999433,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,0.175,0.168,0.149,148,4,4,,,,up,0.1516535999980988,None,,,,,4,4,148,14,397.6058750999946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.5901753999933,397.6058750999946,398.58917519998795,398.58917519998795,398.58917519998795,398.68920629999775,398.88923869999417,398.88923869999417,399.05633729998954,up,0.1516535999980988,None,399.05643569999665,399.07249979999324,399.5724642999994,399.5561256999936,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,-0.175,0.168,-0.149,149,5,4,,,,up,0.3878846000006888,None,,,,,4,5,149,3,399.5724642999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.5568643000006,399.5724642999994,400.555867499992,400.555867499992,400.555867499992,400.6558603000012,400.85589629999595,400.85589629999595,401.2566259000014,up,0.3878846000006888,None,401.25673670000106,401.2724936000013,401.77243119999184,401.75611879999633,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,0.175,-0.168,0.149,150,6,4,,,,up,0.28732220000529196,None,,,,,4,6,150,0,401.77243119999184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.7568469999969,401.77243119999184,402.7557947999885,402.7557947999885,402.7557947999885,402.85575449999305,403.0724831999978,403.0724831999978,403.3733582999994,up,0.28732220000529196,None,403.373470999999,403.3892259999993,403.8889691999939,403.87296409999544,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,-0.175,-0.168,-0.149,151,7,4,,,,up,0.2779439000005368,None,,,,,4,7,151,9,403.8889691999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.873674699993,403.8889691999939,404.87253110000165,404.87253110000165,404.87253110000165,404.9725494000013,405.1725216999912,405.1725216999912,405.4565472999966,up,0.2779439000005368,None,405.4566571999894,405.472549099999,405.9725227000017,405.956148199999,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
catch,0.168,0.175,None,None,152,8,4,,,,None,,,,,,,4,8,152,34,405.9725227000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.95707109999785,405.9725227000017,406.95562509998854,406.95562509998854,406.95562509998854,407.0557911999931,407.25605889999133,407.25605889999133,409.23990729999787,None,,,409.2399893999973,409.255788800001,409.7557369999995,409.7394513999898,409.255788800001,409.255788800001,409.255788800001,409.255788800001,409.255788800001,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,-0.175,0.168,-0.149,153,9,4,,,,up,0.3097105999913765,None,,,,,4,9,153,15,409.7557369999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.7401879999961,409.7557369999995,410.7558367999882,410.7558367999882,410.7558367999882,410.85590159999265,411.0559002999944,411.0559002999944,411.3733176999958,up,0.3097105999913765,None,411.3734295999893,411.3890340999933,411.8893687999953,411.8727413999877,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,-0.175,0.168,-0.149,154,10,4,,,,up,0.3148469000007026,None,,,,,4,10,154,19,411.8893687999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.8754320000007,411.8893687999953,412.8724271999963,412.8724271999963,412.8724271999963,412.9726421999949,413.17249909999373,413.17249909999373,413.4902117999882,up,0.3148469000007026,None,413.49033479999343,413.5056121999951,414.0058474999969,413.98936209999374,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,0.175,0.168,0.149,155,11,4,,,,up,0.2963181999948574,None,,,,,4,11,155,18,414.0058474999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.9901048999891,414.0058474999969,415.0056290999928,415.0056290999928,415.0056290999928,415.10575619999145,415.30581079999683,415.30581079999683,415.60651879999205,up,0.2963181999948574,None,415.60666689999925,415.62229639998986,416.1225972999964,416.1058747999923,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,-0.175,0.168,-0.149,156,12,4,,,,up,0.3644779999885941,None,,,,,4,12,156,7,416.1225972999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.10646039999847,416.1225972999964,417.1057373999938,417.1057373999938,417.1057373999938,417.20602230000077,417.40578619998996,417.40578619998996,417.7732854999922,up,0.3644779999885941,None,417.7733966999949,417.7891668999946,418.28905459999805,418.27266669999517,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,0.175,-0.168,0.149,157,13,4,,,,up,0.3647220999991987,None,,,,,4,13,157,16,418.28905459999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.273411999995,418.28905459999805,419.27253249999194,419.27253249999194,419.27253249999194,419.37244459999783,419.57247579999967,419.57247579999967,419.9399291000009,up,0.3647220999991987,None,419.94003889999294,419.95566579999286,420.4555496999965,420.4388908999972,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,-0.175,0.168,-0.149,158,14,4,,,,up,0.33288139999785926,None,,,,,4,14,158,23,420.4555496999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.439341099991,420.4555496999965,421.43930269998964,421.43930269998964,421.43930269998964,421.53912489999493,421.73914559998957,421.73914559998957,422.073181499989,up,0.33288139999785926,None,422.0732926999917,422.0890986999875,422.58924069999193,422.57278859999496,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,0.175,-0.168,0.149,159,15,4,,,,up,0.3608139999996638,None,,,,,4,15,159,12,422.58924069999193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.5735898999992,422.58924069999193,423.5725032999908,423.5725032999908,423.5725032999908,423.6723859999911,423.8724904999981,423.8724904999981,424.2398325999966,up,0.3608139999996638,None,424.2399443999893,424.25569439999526,424.7558038999996,424.7395242999919,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,0.175,-0.168,0.149,160,16,4,,,,up,0.36528709999402054,None,,,,,4,16,160,4,424.7558038999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.7406317999994,424.7558038999996,425.73921549999795,425.73921549999795,425.73921549999795,425.8390517999942,426.0390358000004,426.0390358000004,426.4062130999955,up,0.36528709999402054,None,426.406356099993,426.42216149999877,426.9223311999958,426.90604989998974,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,0.175,0.168,0.149,161,17,4,,,,up,0.36273849999997765,None,,,,,4,17,161,22,426.9223311999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.90684129999136,426.9223311999958,427.9057943999942,427.9057943999942,427.9057943999942,428.0057594999962,428.20576209999854,428.20576209999854,428.57307809998747,up,0.36273849999997765,None,428.57318719998875,428.58908099999826,429.08913069999835,429.0727557999926,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
invalid_same,-0.168,0.175,-0.168,-0.149,162,18,4,,,,up,0.44413150000036694,None,,,,,4,18,162,24,429.08913069999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.0735108999943,429.08913069999835,430.07241619999695,430.07241619999695,430.07241619999695,430.17245439998806,430.37241109999013,430.37241109999013,430.8231208999932,up,0.44413150000036694,None,430.82323299998825,430.8390814999875,431.33922029999667,431.3227465999953,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
invalid_same,0.168,0.175,0.168,-0.149,163,19,4,,,,up,0.3058576000039466,None,,,,,4,19,163,26,431.33922029999667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.3234739999898,431.33922029999667,432.33893779999926,432.33893779999926,432.33893779999926,432.4388891999988,432.6222771999892,432.6222771999892,432.9398610999924,up,0.3058576000039466,None,432.94001779999235,432.9555086999899,433.45569109999633,433.43979749998834,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,0.175,0.168,0.149,164,20,4,,,,up,0.3470094000076642,None,,,,,4,20,164,6,433.45569109999633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.44055059998936,433.45569109999633,434.4390609999973,434.4390609999973,434.4390609999973,434.5392032999953,434.7391205999884,434.7391205999884,435.08971879999444,up,0.3470094000076642,None,435.0898323000001,435.1055229999911,435.60551779999514,435.5896744999918,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
catch,0.168,-0.175,None,None,165,21,4,,,,None,,,,,,,4,21,165,35,435.60551779999514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.5908688999916,435.60551779999514,436.5889229999884,436.5889229999884,436.5889229999884,436.68915299999935,436.8891341999988,436.8891341999988,438.87276810000185,None,,,438.8728537999996,438.88870149999275,439.38909630000126,439.3726348999917,438.88870149999275,438.88870149999275,438.88870149999275,438.88870149999275,438.88870149999275,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
invalid_diff,0.168,0.175,-0.168,0.149,166,22,4,,,,up,0.3754916000034427,None,,,,,4,22,166,30,439.38909630000126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.3733436999901,439.38909630000126,440.38919509999687,440.38919509999687,440.38919509999687,440.4892451999913,440.6891942999937,440.6891942999937,441.0731659000012,up,0.3754916000034427,None,441.07327909999003,441.08893979999993,441.5891252000001,441.5726144999935,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,0.175,0.168,0.149,167,23,4,,,,up,0.37513010000111535,None,,,,,4,23,167,10,441.5891252000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.57345549999445,441.5891252000001,442.5889307999896,442.5889307999896,442.5889307999896,442.688676699996,442.8889894999884,442.8889894999884,443.2726985999907,up,0.37513010000111535,None,443.2727750999911,443.2887767999928,443.78891759998805,443.7725774999999,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,-0.175,-0.168,-0.149,168,24,4,,,,up,0.34325689999968745,None,,,,,4,24,168,13,443.78891759998805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.77356000000145,443.78891759998805,444.7722362999921,444.7722362999921,444.7722362999921,444.87227149998944,445.0722123999876,445.0722123999876,445.4230111999932,up,0.34325689999968745,None,445.42312089999905,445.4388939999917,445.9390607999958,445.92260619999433,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,-0.175,-0.168,-0.149,169,25,4,,,,up,0.29274469999654684,None,,,,,4,25,169,21,445.9390607999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.92347529999097,445.9390607999958,446.92238369998813,446.92238369998813,446.92238369998813,447.0223755999905,447.22235559999535,447.22235559999535,447.52320489998965,up,0.29274469999654684,None,447.52331910000066,447.53891179998755,448.0391613999964,448.0226502000005,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
catch,-0.168,-0.175,None,None,170,26,4,,,,None,,,,,,,4,26,170,33,448.0391613999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.02361910000036,448.0391613999964,449.03880549999303,449.03880549999303,449.03880549999303,449.1387981000007,449.3223336999945,449.3223336999945,451.3063504999882,None,,,451.30646089999937,451.32225189999735,451.8222192999965,451.80592009999964,451.32225189999735,451.32225189999735,451.32225189999735,451.32225189999735,451.32225189999735,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,0.175,0.168,0.149,171,27,4,,,,up,0.31871619999583345,None,,,,,4,27,171,2,451.8222192999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.80671900000016,451.83877349999966,452.8392489999969,452.8392489999969,452.8392489999969,452.9390960000019,453.1390294999874,453.1390294999874,453.47299949999433,up,0.31871619999583345,None,453.4731104999955,453.48887549999927,453.98904239998956,453.97264089999953,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,0.175,-0.168,0.149,172,28,4,,,,up,0.3755329999985406,None,,,,,4,28,172,8,453.98904239998956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.973413899992,453.98904239998956,454.9722417999874,454.9722417999874,454.9722417999874,455.0723442999879,455.27229989999614,455.27229989999614,455.65635039999324,up,0.3755329999985406,None,455.6564616999967,455.67213629999605,456.1719746999879,456.1555978999968,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
invalid_same,0.168,-0.175,0.168,0.149,173,29,4,,,,up,0.3366442999977153,None,,,,,4,29,173,27,456.1719746999879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.15635979999206,456.1719746999879,457.1556223999942,457.1556223999942,457.1556223999942,457.25558119999187,457.4556517000019,457.4556517000019,457.8066509999917,up,0.3366442999977153,None,457.80676159998984,457.822265099996,458.3223969999963,458.30581529998744,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,-0.175,-0.168,-0.149,174,30,4,,,,up,0.3449146000057226,None,,,,,4,30,174,5,458.3223969999963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.30649629999243,458.3223969999963,459.32247039998765,459.32247039998765,459.32247039998765,459.4222434999974,459.62239629999385,459.62239629999385,459.973055999988,up,0.3449146000057226,None,459.9731686999876,459.9889746999979,460.4888953999907,460.47258149999834,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
invalid_diff,0.168,-0.175,-0.168,-0.149,175,31,4,,,,up,0.35466660000383854,None,,,,,4,31,175,31,460.4888953999907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.47343790000014,460.4888953999907,461.4722830999963,461.4722830999963,461.4722830999963,461.57229240000015,461.7723882999999,461.7723882999999,462.13945769998827,up,0.35466660000383854,None,462.1396154999966,462.1555623999884,462.65540869999677,462.63917189999484,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
invalid_diff,-0.168,0.175,0.168,0.149,176,32,4,,,,up,0.4813397999969311,None,,,,,4,32,176,28,462.65540869999677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.6394996000017,462.65540869999677,463.6389410999982,463.6389410999982,463.6389410999982,463.7389972999954,463.93904929999553,463.93904929999553,464.4230858999945,up,0.4813397999969311,None,464.42320029999246,464.4387979999883,464.93894599999476,464.9225355999952,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,-0.168,-0.175,-0.168,-0.149,177,33,4,,,,up,0.3375365999963833,None,,,,,4,33,177,17,464.93894599999476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.9233066000015,464.93894599999476,465.92226149998896,465.92226149998896,465.92226149998896,466.02240069999243,466.22226090000186,466.22226090000186,466.57320959999925,up,0.3375365999963833,None,466.57332289998885,466.58895949998987,467.089109499997,467.0726302999974,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
catch,-0.168,0.175,None,None,178,34,4,,,,None,,,,,,,4,34,178,32,467.089109499997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.07355899999675,467.089109499997,468.08867729999474,468.08867729999474,468.08867729999474,468.1886053999915,468.3722837999958,468.3722837999958,470.35633219999727,None,,,470.3564233999932,470.3720663999993,470.8720486999955,470.8557770999905,470.3720663999993,470.3720663999993,470.3720663999993,470.3720663999993,470.3720663999993,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
valid,0.168,-0.175,0.168,-0.149,179,35,4,,,,up,0.31431299999530893,None,,,,,4,35,179,11,470.8720486999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.8568499999965,470.8888947999949,471.88894239999354,471.88894239999354,471.88894239999354,471.98895249998895,472.18898329998774,472.18898329998774,472.5063438999932,up,0.31431299999530893,None,472.50645699999586,472.52221169999393,473.02211539998825,473.0058386999881,,,,,,P1,001,2025-11-21_16h23.04.533,solo_project,,2025.1.1,59.93899408956695,2025-11-21 16h23.19.284734 +0530,
