condition,cue_x,cue_y,target_x,target_y,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp.keys,key_resp.rt,key_resp.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,practice.started,fixation_2.started,Left_rect_2.started,Right_rect_2.started,cue_2.started,cue_2.stopped,target_2.started,key_resp_3.started,practice.stopped,trials_2.key_resp_3.keys,trials_2.key_resp_3.rt,trials_2.key_resp_3.duration,fixation_2.stopped,Left_rect_2.stopped,Right_rect_2.stopped,target_2.stopped,key_resp_3.stopped,instructions_2.started,text_3.started,key_resp_4.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,fixation.started,Left_rect.started,Right_rect.started,cue.started,cue.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,blank.started,text_2.started,text_2.stopped,blank.stopped,fixation.stopped,Left_rect.stopped,Right_rect.stopped,target.stopped,key_resp.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
valid,0.168,0.175,0.168,0.149,9,9,0,up,0.45637520001037046,None,,,,0,9,9,2,,,,,23.645659600035287,,,,,,,,,23.630132900027093,23.645659600035287,23.645659600035287,23.645659600035287,24.628764800028875,24.72877350001363,24.928941900026985,24.928941900026985,25.395940600021277,up,0.45637520001037046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.396085200016387,25.412263400037773,25.412263400037773,33.11260619998211,space,7.692010800004937,None,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,0.175,-0.168,0.149,0,0,0,,,,up,0.5533566999947652,None,,,,,0,0,0,4,33.12858070002403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.124019099981524,33.12858070002403,33.12858070002403,33.12858070002403,34.11222970002564,34.212305399996694,34.412254700029735,34.412254700029735,34.979415100009646,up,0.5533566999947652,None,34.979525200033095,34.99523290002253,35.49543110001832,35.47899020003388,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,-0.175,-0.168,-0.149,1,1,0,,,,up,0.6166766000096686,None,,,,,0,1,1,21,35.49543110001832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.47969770000782,35.49543110001832,35.49543110001832,35.49543110001832,36.47872479999205,36.578845000010915,36.77883319999091,36.77883319999091,37.39628530002665,up,0.6166766000096686,None,37.39641670003766,37.41212460002862,37.9120998000144,37.89591970003676,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
catch,0.168,-0.175,None,None,2,2,0,,,,None,,,,,,,0,2,2,35,37.9120998000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.89664230000926,37.9120998000144,37.9120998000144,37.9120998000144,38.89547610003501,38.99520639999537,39.19558539998252,39.19558539998252,41.17905919998884,None,,,41.17911800002912,41.19551920000231,41.69556180003565,41.6790112000308,41.19551920000231,41.19551920000231,41.19551920000231,41.19551920000231,41.19551920000231,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,0.175,-0.168,0.149,3,3,0,,,,up,0.34332480002194643,None,,,,,0,3,3,12,41.69556180003565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.67966199998045,41.71214090002468,41.71214090002468,41.71214090002468,42.71191270003328,42.81186910002725,43.01197210000828,43.01197210000828,43.39026140002534,up,0.34332480002194643,None,43.3903769000317,43.393519500037655,43.895378199988045,43.87894959998084,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
invalid_diff,0.168,0.175,-0.168,0.149,4,4,0,,,,up,0.5901404999895021,None,,,,,0,4,4,30,43.895378199988045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.87963959999615,43.895378199988045,43.895378199988045,43.895378199988045,44.89547069999389,44.99540850002086,45.19560109998565,45.19560109998565,45.795921300014015,up,0.5901404999895021,None,45.79599529999541,45.81199519999791,46.312066500016954,46.2958013000316,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,0.175,-0.168,0.149,5,5,0,,,,up,0.5788595000049099,None,,,,,0,5,5,16,46.312066500016954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.296454299998004,46.312066500016954,46.312066500016954,46.312066500016954,47.295518000028096,47.395655300002545,47.59540420002304,47.59540420002304,48.179563399986364,up,0.5788595000049099,None,48.179669100034516,48.19542990002083,48.695545400027186,48.67910180002218,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
catch,0.168,0.175,None,None,6,6,0,,,,None,,,,,,,0,6,6,34,48.695545400027186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.67995800002245,48.695545400027186,48.695545400027186,48.695545400027186,49.678704800026026,49.77871350001078,49.97872890002327,49.97872890002327,51.96267799998168,None,,,51.962758200010285,51.978632399986964,52.47863209998468,52.46226250001928,51.978632399986964,51.978632399986964,51.978632399986964,51.978632399986964,51.978632399986964,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
invalid_same,0.168,-0.175,0.168,0.149,7,7,0,,,,up,0.4297824000241235,None,,,,,0,7,7,27,52.47863209998468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4628393999883,52.495539500028826,52.495539500028826,52.495539500028826,53.47874360001879,53.5787197999889,53.778685500030406,53.778685500030406,54.212546100025065,up,0.4297824000241235,None,54.21262900001602,54.22854219999863,54.72855370002799,54.712008100003004,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,0.175,-0.168,0.149,8,8,0,,,,up,0.3980227999854833,None,,,,,0,8,8,20,54.72855370002799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.7123336000368,54.72855370002799,54.72855370002799,54.72855370002799,55.71210519998567,55.812101599993184,56.01222630002303,56.01222630002303,56.412694500002544,up,0.3980227999854833,None,56.41277880000416,56.4285442000255,56.928696700022556,56.91253939998569,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,-0.175,-0.168,-0.149,9,9,0,,,,up,0.484415499959141,None,,,,,0,9,9,1,56.928696700022556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.91320190002443,56.928696700022556,56.928696700022556,56.928696700022556,57.912217600038275,58.012111700023524,58.21219390002079,58.21219390002079,58.712643400009256,up,0.484415499959141,None,58.71273690002272,58.728623800037894,59.22872610000195,59.21241600002395,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,-0.175,-0.168,-0.149,10,10,0,,,,up,0.30077129998244345,None,,,,,0,10,10,5,59.22872610000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.213123699999414,59.22872610000195,59.22872610000195,59.22872610000195,60.21228630002588,60.31180930003757,60.512056200008374,60.512056200008374,60.82892820000416,up,0.30077129998244345,None,60.828976200020406,60.84513119998155,61.34551339998143,61.32890259998385,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
catch,-0.168,0.175,None,None,11,11,0,,,,None,,,,,,,0,11,11,32,61.34551339998143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.32997700001579,61.34551339998143,61.34551339998143,61.34551339998143,62.32862650003517,62.428683599981014,62.62869270000374,62.62869270000374,64.61272229999304,None,,,64.6128056999878,64.62860759999603,65.12863240001025,65.11226720002014,64.62860759999603,64.62860759999603,64.62860759999603,64.62860759999603,64.62860759999603,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
invalid_same,-0.168,-0.175,-0.168,0.149,12,12,0,,,,up,0.486215999990236,None,,,,,0,12,12,25,65.12863240001025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.11291209998308,65.12863240001025,65.12863240001025,65.12863240001025,66.12859959999332,66.22858210001141,66.42850189999444,66.42850189999444,66.92925709998235,up,0.486215999990236,None,66.9293495999882,66.94542669999646,67.44551980000688,67.42890529998112,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,0.175,-0.168,0.149,13,13,0,,,,up,0.39834249997511506,None,,,,,0,13,13,0,67.44551980000688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.42960750003112,67.44551980000688,67.44551980000688,67.44551980000688,68.42863089998718,68.52869619999547,68.72871930000838,68.72871930000838,69.12930159998359,up,0.39834249997511506,None,69.12940149998758,69.1453843000345,69.64552680001361,69.62883750000037,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
invalid_same,-0.168,0.175,-0.168,-0.149,14,14,0,,,,up,0.5532299000187777,None,,,,,0,14,14,24,69.64552680001361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.62949970003683,69.64552680001361,69.64552680001361,69.64552680001361,70.62867410003673,70.72876120003639,70.92863690003287,70.92863690003287,71.49579860002268,up,0.5532299000187777,None,71.49586999998428,71.51166459999513,72.01187819999177,71.995247200015,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,0.175,-0.168,0.149,15,15,0,,,,up,0.35250410001026466,None,,,,,0,15,15,8,72.01187819999177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.99552420002874,72.01187819999177,72.01187819999177,72.01187819999177,72.99514770001406,73.09550880000461,73.29545740003232,73.29545740003232,73.66244420001749,up,0.35250410001026466,None,73.66252730000997,73.67848820000654,74.17863049998414,74.16234340000665,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,0.175,0.168,0.149,16,16,0,,,,up,0.34170310001354665,None,,,,,0,16,16,10,74.17863049998414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.16302169999108,74.17863049998414,74.17863049998414,74.17863049998414,75.16197580000153,75.26195090002147,75.46205410000402,75.46205410000402,75.81281089998083,up,0.34170310001354665,None,75.81290990003617,75.82848989998456,76.32860900001833,76.31208980001975,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
invalid_diff,-0.168,-0.175,0.168,-0.149,17,17,0,,,,up,0.33952310000313446,None,,,,,0,17,17,29,76.32860900001833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.31262749998132,76.32860900001833,76.32860900001833,76.32860900001833,77.31200309999986,77.41186590003781,77.62852760002716,77.62852760002716,77.97893149999436,up,0.33952310000313446,None,77.97901190002449,77.99509500002023,78.49531670002034,78.47888970002532,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,0.175,0.168,0.149,18,18,0,,,,up,0.3332603999879211,None,,,,,0,18,18,22,78.49531670002034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.47960630001035,78.49531670002034,78.49531670002034,78.49531670002034,79.47857420000946,79.57866430003196,79.77857170003699,79.77857170003699,80.11255600000732,up,0.3332603999879211,None,80.11266540002543,80.12850570003502,80.62852369999746,80.61224119999679,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
invalid_diff,0.168,-0.175,-0.168,-0.149,19,19,0,,,,up,0.4710488999844529,None,,,,,0,19,19,31,80.62852369999746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6129210999934,80.62852369999746,80.62852369999746,80.62852369999746,81.61209720000625,81.71199690003414,81.91185859998222,81.91185859998222,82.39574070001254,up,0.4710488999844529,None,82.3958174000145,82.4117891000351,82.91209140000865,82.89551110001048,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,-0.175,0.168,-0.149,20,20,0,,,,up,0.31827419996261597,None,,,,,0,20,20,7,82.91209140000865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.89612290001241,82.91209140000865,82.91209140000865,82.91209140000865,83.89541440003086,83.99513779999688,84.19546030001948,84.19546030001948,84.52907029999187,up,0.31827419996261597,None,84.52915570000187,84.54536540003028,85.04542430001311,85.0287895000074,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,0.175,0.168,0.149,21,21,0,,,,up,0.30730089999269694,None,,,,,0,21,21,14,85.04542430001311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.02943990001222,85.04542430001311,85.04542430001311,85.04542430001311,86.02851510001346,86.12857599998824,86.32869049999863,86.32869049999863,86.64595069998177,up,0.30730089999269694,None,86.6460584999877,86.66185630002292,87.16210389998741,87.14566209999612,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,0.175,0.168,0.149,22,22,0,,,,up,0.298013899999205,None,,,,,0,22,22,2,87.16210389998741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.14636960002827,87.16210389998741,87.16210389998741,87.16210389998741,88.14555010001641,88.24522690003505,88.445293900033,88.445293900033,88.74585090001347,up,0.298013899999205,None,88.74592770001618,88.76186810003128,89.26188340003137,89.24557979998644,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,-0.175,-0.168,-0.149,23,23,0,,,,up,0.24199619999853894,None,,,,,0,23,23,17,89.26188340003137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.24618700001156,89.26188340003137,89.26188340003137,89.26188340003137,90.24543040001299,90.34547930001281,90.54547750001075,90.54547750001075,90.7962256000028,up,0.24199619999853894,None,90.79633079998894,90.81206930003827,91.31195380003192,91.29559880000306,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
invalid_diff,-0.168,0.175,0.168,0.149,24,24,0,,,,up,0.07631059997947887,None,,,,,0,24,24,28,91.31195380003192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.29625140002463,91.31195380003192,91.31195380003192,91.31195380003192,92.29502680001315,92.39533620001748,92.61198069999227,92.61198069999227,92.69572020001942,up,0.07631059997947887,None,92.69580490002409,92.71187060000375,93.21190460002981,93.19563570001628,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,0.175,0.168,0.149,25,25,0,,,,up,0.1448176999692805,None,,,,,0,25,25,6,93.21190460002981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.19628770003328,93.21190460002981,93.21190460002981,93.21190460002981,94.19516080000903,94.29530589998467,94.49515919998521,94.49515919998521,94.6461232000147,up,0.1448176999692805,None,94.64623830001801,94.66176490002545,95.16213130002143,95.14557450002758,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
catch,-0.168,-0.175,None,None,26,26,0,,,,up,0.007096299959812313,None,,,,,0,26,26,33,95.16213130002143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.14641280000797,95.16213130002143,95.16213130002143,95.16213130002143,96.14538310002536,96.24535059998743,96.46225590002723,96.46225590002723,96.47899560001679,up,0.007096299959812313,None,96.47909949999303,96.49534170003608,96.9952159000095,96.9786568999989,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,-0.175,-0.168,-0.149,27,27,0,,,,up,0.3543993999483064,None,,,,,0,27,27,9,96.9952159000095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.97923729999457,96.9952159000095,96.9952159000095,96.9952159000095,97.97847030003322,98.07858060003491,98.27857760002371,98.27857760002371,98.64597180002602,up,0.3543993999483064,None,98.64607670000987,98.66195320000406,99.1617508000345,99.14530259999447,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,0.175,0.168,0.149,28,28,0,,,,up,0.40068060002522543,None,,,,,0,28,28,18,99.1617508000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.14576889999444,99.1617508000345,99.1617508000345,99.1617508000345,100.16161230002763,100.26148260000627,100.46187370002735,100.46187370002735,100.87922230002005,up,0.40068060002522543,None,100.87933020002674,100.8952328999876,101.39545020001242,101.37878899998032,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,-0.175,0.168,-0.149,29,29,0,,,,up,0.3512281000148505,None,,,,,0,29,29,3,101.39545020001242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.37949469999876,101.39545020001242,101.39545020001242,101.39545020001242,102.3785280000302,102.47844139998779,102.67847089999123,102.67847089999123,103.04542879998917,up,0.3512281000148505,None,103.04547499999171,103.06170369999018,103.5620920000365,103.54550730000483,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,-0.175,0.168,-0.149,30,30,0,,,,up,0.3390584000153467,None,,,,,0,30,30,23,103.5620920000365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5461653000093,103.5620920000365,103.5620920000365,103.5620920000365,104.54528650001157,104.6454390999861,104.8451253999956,104.8451253999956,105.19573999999557,up,0.3390584000153467,None,105.19584739999846,105.21179740002844,105.71191010001348,105.69548410002608,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,-0.168,-0.175,-0.168,-0.149,31,31,0,,,,up,0.3103294000029564,None,,,,,0,31,31,13,105.71191010001348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.6961200000369,105.71191010001348,105.71191010001348,105.71191010001348,106.69531540002208,106.79538780002622,106.99540180002805,106.99540180002805,107.3127321000211,up,0.3103294000029564,None,107.3128264999832,107.32833789999131,107.82837110001128,107.81235960003687,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
valid,0.168,-0.175,0.168,-0.149,32,32,0,,,,up,0.2896441000048071,None,,,,,0,32,32,19,107.82837110001128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.81302410003264,107.82837110001128,107.82837110001128,107.82837110001128,108.81220879999455,108.91186160000507,109.1120654999977,109.1120654999977,109.41264240001328,up,0.2896441000048071,None,109.41274100000737,109.42834879999282,109.92846750002354,109.91207630001009,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
invalid_same,0.168,0.175,0.168,-0.149,33,33,0,,,,up,0.3091038000420667,None,,,,,0,33,33,26,109.92846750002354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.91267250000965,109.92846750002354,109.92846750002354,109.92846750002354,110.91171590000158,111.01169870002195,111.21182610001415,111.21182610001415,111.52892630000133,up,0.3091038000420667,None,111.52902050002012,111.5451198000228,112.04530030000024,112.02872880001087,,,,,,P5,001,2025-11-24_20h51.07.825,solo_project,,2025.1.1,59.89666626548843,2025-11-24 20h51.14.220106 +0530,
