condition,cue_x,cue_y,target_x,target_y,thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp.keys,key_resp.rt,key_resp.duration,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,practice.started,fixation_2.started,Left_rect_2.started,Right_rect_2.started,cue_2.started,cue_2.stopped,target_2.started,key_resp_3.started,practice.stopped,trials_2.key_resp_3.keys,trials_2.key_resp_3.rt,trials_2.key_resp_3.duration,target_2.stopped,key_resp_3.stopped,fixation_2.stopped,Left_rect_2.stopped,Right_rect_2.stopped,instructions_2.started,text_3.started,key_resp_4.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trial.started,fixation.started,Left_rect.started,Right_rect.started,cue.started,cue.stopped,target.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,blank.started,text_2.started,text_2.stopped,blank.stopped,fixation.stopped,Left_rect.stopped,Right_rect.stopped,target.stopped,key_resp.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,0.0027544000186026096,0.007361500000115484,0.007361500000115484,2.7838449999690056,space,2.763186099997256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,-0.175,-0.168,-0.149,0,0,0,up,0.6443678999785334,None,,,,0,0,0,1,,,,,2.794635600002948,,,,,,,,,2.789677699969616,2.794635600002948,2.794635600002948,2.794635600002948,3.794294000021182,3.894183999975212,4.094307099992875,4.094307099992875,4.744361900025979,up,0.6443678999785334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_same,-0.168,-0.175,-0.168,0.149,1,1,0,up,0.7594402999966405,None,,,,0,1,1,5,,,,,4.7608814999694005,,,,,,,,,4.744663199991919,4.7608814999694005,4.7608814999694005,4.7608814999694005,5.744309599976987,5.844295500020962,6.044417799974326,6.044417799974326,6.81148839998059,up,0.7594402999966405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,0.175,-0.168,0.149,2,2,0,up,0.7503578999894671,None,,,,0,2,2,0,,,,,6.827372799976729,,,,,,,,,6.81218579999404,6.827372799976729,6.827372799976729,6.827372799976729,7.810687199991662,7.911073600000236,8.110826599993743,8.110826599993743,8.877818699984346,up,0.7503578999894671,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_same,-0.168,0.175,-0.168,-0.149,3,3,0,up,0.6654113000258803,None,,,,0,3,3,4,,,,,8.894120100012515,,,,,,,,,8.87820420000935,8.894120100012515,8.894120100012515,8.894120100012515,9.877348500012886,9.9774387999787,10.177272700006142,10.177272700006142,10.844902399985585,up,0.6654113000258803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_diff,-0.168,0.175,0.168,0.149,4,4,0,up,0.6688614000449888,None,,,,0,4,4,6,,,,,10.861046799982432,,,,,,,,,10.845586000010371,10.861046799982432,10.861046799982432,10.861046799982432,11.844007699983194,11.944154799974058,12.16059420001693,12.16059420001693,12.844874500005972,up,0.6688614000449888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
catch,-0.168,0.175,None,None,5,5,0,None,,,,,,0,5,5,8,,,,,12.860922200023197,,,,,,,,,12.845704999985173,12.860922200023197,12.860922200023197,12.860922200023197,13.844227499968838,13.944161700026598,14.144160799973179,14.144160799973179,16.14428730000509,None,,,16.144030200026464,16.144030200026464,16.16084949998185,16.16084949998185,16.16084949998185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,0.175,0.168,0.149,6,6,0,up,0.39865099999587983,None,,,,0,6,6,2,,,,,16.16084949998185,,,,,,,,,16.144620099978056,16.16084949998185,16.16084949998185,16.16084949998185,17.144099799974356,17.24387319997186,17.460970800020732,17.460970800020732,17.861340200004634,up,0.39865099999587983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_diff,-0.168,-0.175,0.168,-0.149,7,7,0,up,0.42003189999377355,None,,,,0,7,7,7,,,,,17.877200999995694,,,,,,,,,17.86195739998948,17.877200999995694,17.877200999995694,17.877200999995694,18.86056900001131,18.960851399984676,19.161051300005056,19.161051300005056,19.594846300024074,up,0.42003189999377355,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
catch,-0.168,-0.175,None,None,8,8,0,None,,,,,,0,8,8,9,,,,,19.610876200022176,,,,,,,,,19.595686900021974,19.610876200022176,19.610876200022176,19.610876200022176,20.59386620001169,20.69402669998817,20.894253299979027,20.894253299979027,22.877797599998303,None,,,22.893956699990667,22.893956699990667,22.893956699990667,22.893956699990667,22.893956699990667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,-0.175,0.168,-0.149,9,9,0,up,0.38538819999666885,None,,,,0,9,9,3,,,,,22.893956699990667,,,,,,,,,22.878263399994466,22.893956699990667,22.893956699990667,22.893956699990667,23.894065200001933,23.99421049997909,24.194215299969073,24.194215299969073,24.59489659999963,up,0.38538819999666885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.595059800019953,24.610901899985038,24.610901899985038,30.91141110000899,space,6.29672019998543,None,,,,,,,,,,,,,,,,,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_same,-0.168,0.175,-0.168,-0.149,0,0,0,,,,up,0.3149922000011429,None,,,,,0,0,0,24,30.928275100013707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.923446499975398,30.928275100013707,30.928275100013707,30.928275100013707,31.910858099989127,32.01085540000349,32.21089240000583,32.21089240000583,32.52788920002058,up,0.3149922000011429,None,32.52799899998354,32.54402570001548,33.04408510000212,33.02755519998027,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,0.175,0.168,0.149,1,1,0,,,,up,0.4065612999838777,None,,,,,0,1,1,2,33.04408510000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.02820110000903,33.04408510000212,33.04408510000212,33.04408510000212,34.02711670001736,34.12726209999528,34.32726769999135,34.32726769999135,34.744923099991865,up,0.4065612999838777,None,34.74502889998257,34.76048709999304,35.26078020001296,35.244228499999736,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,0.175,0.168,0.149,2,2,0,,,,up,0.5579512999975123,None,,,,,0,2,2,10,35.26078020001296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.24489909998374,35.26078020001296,35.26078020001296,35.26078020001296,36.26079839997692,36.36079389997758,36.544303499977104,36.544303499977104,37.1113954000175,up,0.5579512999975123,None,37.1114993999945,37.12722299998859,37.62724870000966,37.611026099999435,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,0.175,0.168,0.149,3,3,0,,,,up,0.4750608999747783,None,,,,,0,3,3,6,37.62724870000966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.6116729999776,37.62724870000966,37.62724870000966,37.62724870000966,38.61089790001279,38.71091189997969,38.910908100020606,38.910908100020606,39.39453930000309,up,0.4750608999747783,None,39.39465410000412,39.410288400016725,39.91052929998841,39.8940168999834,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,0.175,-0.168,0.149,4,4,0,,,,up,0.5452488000155427,None,,,,,0,4,4,0,39.91052929998841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.89459209999768,39.91052929998841,39.91052929998841,39.91052929998841,40.89425620000111,40.994277800025884,41.194333799998276,41.194333799998276,41.744800099986605,up,0.5452488000155427,None,41.744949400017504,41.7607356000226,42.261231200012844,42.24455730000045,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_same,0.168,0.175,0.168,-0.149,5,5,0,,,,up,0.5295649999752641,None,,,,,0,5,5,26,42.261231200012844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.245292800012976,42.261231200012844,42.261231200012844,42.261231200012844,43.244135199987795,43.344038099981844,43.54420639999444,43.54420639999444,44.0777795999893,up,0.5295649999752641,None,44.077876000024844,44.09412700001849,44.59413649997441,44.57740419998299,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,-0.175,0.168,-0.149,6,6,0,,,,up,0.41488270001718774,None,,,,,0,6,6,23,44.59413649997441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.57806009997148,44.59413649997441,44.59413649997441,44.59413649997441,45.57723300001817,45.677273500012234,45.877296899969224,45.877296899969224,46.29478579998249,up,0.41488270001718774,None,46.2948946999968,46.31068429996958,46.81083660002332,46.79422949999571,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
catch,-0.168,-0.175,None,None,7,7,0,,,,None,,,,,,,0,7,7,33,46.81083660002332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.795085399993695,46.81083660002332,46.81083660002332,46.81083660002332,47.794263800024055,47.893989700009115,48.11082689999603,48.11082689999603,50.09408840001561,None,,,50.09412770002382,50.11030469997786,50.61054129997501,50.593857800005935,50.11030469997786,50.11030469997786,50.11030469997786,50.11030469997786,50.11030469997786,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
catch,-0.168,0.175,None,None,8,8,0,,,,None,,,,,,,0,8,8,32,50.61054129997501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.59422249998897,50.61054129997501,50.61054129997501,50.61054129997501,51.59387209999841,51.69414560002042,51.91072230000282,51.91072230000282,53.894651799986605,None,,,53.894735699985176,53.910446399997454,54.41086120001273,54.39438810001593,53.89418270002352,53.89418270002352,53.89418270002352,53.910446399997454,53.910446399997454,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_diff,0.168,0.175,-0.168,0.149,9,9,0,,,,up,0.4664864999940619,None,,,,,0,9,9,30,54.41086120001273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.395044400007464,54.41086120001273,54.41086120001273,54.41086120001273,55.41061179997632,55.51058329996886,55.7108528999961,55.7108528999961,56.19394059997285,up,0.4664864999940619,None,56.19399340002565,56.210329599969555,56.710768199991435,56.69398789998377,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,-0.175,-0.168,-0.149,10,10,0,,,,up,0.3857097000000067,None,,,,,0,10,10,9,56.710768199991435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.69438379997155,56.710768199991435,56.710768199991435,56.710768199991435,57.69405930000357,57.794114399992395,57.994228399998974,57.994228399998974,58.39414049999323,up,0.3857097000000067,None,58.39418709999882,58.410427000024356,58.91091320000123,58.893845800019335,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,0.175,-0.168,0.149,11,11,0,,,,up,0.3766675000078976,None,,,,,0,11,11,16,58.91091320000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.89449819998117,58.91091320000123,58.91091320000123,58.91091320000123,59.8939354000031,59.99377860000823,60.19393589999527,60.19393589999527,60.577402999973856,up,0.3766675000078976,None,60.57745119999163,60.59381420002319,61.093807799974456,61.07732380001107,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,0.175,-0.168,0.149,12,12,0,,,,up,0.3501053000218235,None,,,,,0,12,12,4,61.093807799974456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.07762320002075,61.093807799974456,61.093807799974456,61.093807799974456,62.07721149997087,62.17717049998464,62.37713159999112,62.37713159999112,62.72768000001088,up,0.3501053000218235,None,62.72777549998136,62.7439444999909,63.24405330000445,63.22741509997286,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_same,-0.168,-0.175,-0.168,0.149,13,13,0,,,,up,0.3274288999964483,None,,,,,0,13,13,25,63.24405330000445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.22802729997784,63.24405330000445,63.24405330000445,63.24405330000445,64.22720500000287,64.32717549998779,64.52715179999359,64.52715179999359,64.86134040000616,up,0.3274288999964483,None,64.861447400006,64.87711930001387,65.37710779998451,65.36102989997016,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,0.175,-0.168,0.149,14,14,0,,,,up,0.3781861999887042,None,,,,,0,14,14,12,65.37710779998451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.36171650001779,65.37710779998451,65.37710779998451,65.37710779998451,66.36062140000286,66.46018069999991,66.67686519998824,66.67686519998824,67.06133799999952,up,0.3781861999887042,None,67.06144279998261,67.07706659997348,67.57714230002603,67.5607923999778,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,-0.175,-0.168,-0.149,15,15,0,,,,up,0.36308649997226894,None,,,,,0,15,15,17,67.57714230002603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.561402500025,67.57714230002603,67.57714230002603,67.57714230002603,68.56078140001046,68.66073830000823,68.86086219997378,68.86086219997378,69.22775919997366,up,0.36308649997226894,None,69.2278532999917,69.2436215999769,69.74394519999623,69.72747799998615,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,-0.175,0.168,-0.149,16,16,0,,,,up,0.34048859996255487,None,,,,,0,16,16,19,69.74394519999623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.72812769998563,69.74394519999623,69.74394519999623,69.74394519999623,70.72719659999711,70.82720509998035,71.02730020001763,71.02730020001763,71.37750659999438,up,0.34048859996255487,None,71.37757880002027,71.39385459996993,71.89402389997849,71.87766220001504,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,-0.175,-0.168,-0.149,17,17,0,,,,up,0.36153390002436936,None,,,,,0,17,17,13,71.89402389997849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.87820719997399,71.89402389997849,71.89402389997849,71.89402389997849,72.87696079997113,72.97698759997729,73.17720689997077,73.17720689997077,73.54457009996986,up,0.36153390002436936,None,73.54468559997622,73.56068920000689,74.06075000000419,74.04420529998606,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,-0.175,-0.168,-0.149,18,18,0,,,,up,0.46687970001949,None,,,,,0,18,18,1,74.06075000000419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0448452999699,74.06075000000419,74.06075000000419,74.06075000000419,75.04396959999576,75.14385669998592,75.34394539997447,75.34394539997447,75.81143649999285,up,0.46687970001949,None,75.81154829997104,75.82697280001594,76.3270712000085,76.31089369999245,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_diff,-0.168,0.175,0.168,0.149,19,19,0,,,,up,0.47627129999455065,None,,,,,0,19,19,28,76.3270712000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.3115426999866,76.3270712000085,76.3270712000085,76.3270712000085,77.31061709998176,77.41055989998858,77.61076740000863,77.61076740000863,78.09474759997102,up,0.47627129999455065,None,78.09485420002602,78.11040740000317,78.61042949999683,78.59382790001109,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,-0.175,-0.168,-0.149,20,20,0,,,,up,0.445391200017184,None,,,,,0,20,20,21,78.61042949999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.59414519998245,78.61042949999683,78.61042949999683,78.61042949999683,79.59411190001993,79.69400550000137,79.89389599999413,79.89389599999413,80.34441449999576,up,0.445391200017184,None,80.34446599998046,80.36051490000682,80.8607147000148,80.84428640000988,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,0.175,-0.168,0.149,21,21,0,,,,up,0.3995518999872729,None,,,,,0,21,21,20,80.8607147000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.84496650000801,80.8607147000148,80.8607147000148,80.8607147000148,81.84393670002464,81.94406120001804,82.14391799998702,82.14391799998702,82.54444339999463,up,0.3995518999872729,None,82.54455910000252,82.56049639999401,83.0606452000211,83.0441355999792,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_diff,-0.168,-0.175,0.168,-0.149,22,22,0,,,,up,0.40725960000418127,None,,,,,0,22,22,29,83.0606452000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.04485319997184,83.0606452000211,83.0606452000211,83.0606452000211,84.04370749997906,84.14379040000495,84.34397480002372,84.34397480002372,84.76137680001557,up,0.40725960000418127,None,84.76149250002345,84.7769650000264,85.27738789998693,85.26089039997896,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
catch,0.168,0.175,None,None,23,23,0,,,,None,,,,,,,0,23,23,34,85.27738789998693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.26178479997907,85.27738789998693,85.27738789998693,85.27738789998693,86.26058599998942,86.36059150000801,86.56071260001045,86.56071260001045,88.54458539996995,None,,,88.5446691000252,88.56052150001051,89.06071769999107,89.04422480001813,88.56052150001051,88.56052150001051,88.56052150001051,88.56052150001051,88.56052150001051,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,-0.175,0.168,-0.149,24,24,0,,,,up,0.34266500000376254,None,,,,,0,24,24,7,89.06071769999107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.04487929999596,89.06071769999107,89.06071769999107,89.06071769999107,90.07700460002525,90.17707069998141,90.37739229999715,90.37739229999715,90.72766239999328,up,0.34266500000376254,None,90.72777920000954,90.74389159999555,91.24394870002288,91.22740530001465,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,0.175,0.168,0.149,25,25,0,,,,up,0.35707430000184104,None,,,,,0,25,25,14,91.24394870002288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.22810730000492,91.24394870002288,91.24394870002288,91.24394870002288,92.22697339998558,92.32709849998355,92.52697210002225,92.52697210002225,92.89407939999364,up,0.35707430000184104,None,92.89414899999974,92.91023739997763,93.41039249999449,93.39391679997789,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,-0.175,0.168,-0.149,26,26,0,,,,up,0.28048399998806417,None,,,,,0,26,26,15,93.41039249999449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.39419239998097,93.41039249999449,93.41039249999449,93.41039249999449,94.39398469997104,94.4939396000118,94.69394159998046,94.69394159998046,94.9776762999827,up,0.28048399998806417,None,94.97778329998255,94.99385049997363,95.49372319999384,95.47703230002662,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
catch,0.168,-0.175,None,None,27,27,0,,,,None,,,,,,,0,27,27,35,95.49372319999384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47736520000035,95.49372319999384,95.49372319999384,95.49372319999384,96.47711570002139,96.57697120000375,96.77716360002523,96.77716360002523,98.76090019999538,None,,,98.76096179999877,98.77713300002506,99.27718089998234,99.26063089998206,98.77713300002506,98.77713300002506,98.77713300002506,98.77713300002506,98.77713300002506,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,0.175,0.168,0.149,28,28,0,,,,up,0.5053346999920905,None,,,,,0,28,28,18,99.27718089998234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.26126609998755,99.27718089998234,99.27718089998234,99.27718089998234,100.27701479999814,100.37720430002082,100.5770932000014,100.5770932000014,101.0941575000179,up,0.5053346999920905,None,101.0942553000059,101.11012039997149,101.61058959999355,101.59413410001434,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,-0.175,0.168,-0.149,29,29,0,,,,up,0.4490368000115268,None,,,,,0,29,29,3,101.61058959999355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.59479880001163,101.61058959999355,101.61058959999355,101.61058959999355,102.59367630002089,102.6938876999775,102.89399840001715,102.89399840001715,103.34416410000995,up,0.4490368000115268,None,103.34421790001215,103.36020049999934,103.86047870002221,103.8442076999927,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,0.175,0.168,0.149,30,30,0,,,,up,0.39648729999316856,None,,,,,0,30,30,22,103.86047870002221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.84486160002416,103.86047870002221,103.86047870002221,103.86047870002221,104.84398740000324,104.94389509997563,105.14396640000632,105.14396640000632,105.54445749998558,up,0.39648729999316856,None,105.54456599999685,105.5604382000165,106.06039250001777,106.04406019998714,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,0.175,-0.168,0.149,31,31,0,,,,up,0.35630980000132695,None,,,,,0,31,31,8,106.06039250001777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.04469040001277,106.06039250001777,106.06039250001777,106.06039250001777,107.04394539998611,107.14401019999059,107.3437023999868,107.3437023999868,107.71116980002262,up,0.35630980000132695,None,107.71127520001028,107.72701390000293,108.22710879996885,108.2107612999971,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,0.168,-0.175,0.168,-0.149,32,32,0,,,,up,0.26898009999422356,None,,,,,0,32,32,11,108.22710879996885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.21141320001334,108.22710879996885,108.22710879996885,108.22710879996885,109.21056669997051,109.31067199999234,109.510661599983,109.510661599983,109.79444299999159,up,0.26898009999422356,None,109.79455079999752,109.81047560001025,110.310287899978,110.29373480001232,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_diff,0.168,-0.175,-0.168,-0.149,33,33,0,,,,up,0.39167230000020936,None,,,,,0,33,33,31,110.310287899978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.29400509997504,110.310287899978,110.310287899978,110.310287899978,111.29373129998567,111.39391009998508,111.59392939996906,111.59392939996906,111.99417309998535,up,0.39167230000020936,None,111.99422669998603,112.01012310001533,112.51054410001962,112.49419679999119,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
invalid_same,0.168,-0.175,0.168,0.149,34,34,0,,,,up,0.3951927999733016,None,,,,,0,34,34,27,112.51054410001962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.49484780000057,112.51054410001962,112.51054410001962,112.51054410001962,113.493918400025,113.59395980002591,113.793880000012,113.793880000012,114.19453779998003,up,0.3951927999733016,None,114.19464509998215,114.21054659999209,114.7106836999883,114.6941471999744,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,-0.175,-0.168,-0.149,35,35,0,,,,up,0.3553109000204131,None,,,,,0,35,35,5,114.7106836999883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.69485540001187,114.7106836999883,114.7106836999883,114.7106836999883,115.69392849999713,115.79376919998322,115.99396619998151,115.99396619998151,116.36097560002236,up,0.3553109000204131,None,116.36106069997186,116.37693570001284,116.87712149997242,116.86075459996937,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
valid,-0.168,0.175,-0.168,0.149,36,0,1,,,,up,0.3253674000152387,None,,,,,1,0,36,4,116.87712149997242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.86138459999347,116.87712149997242,116.87712149997242,116.87712149997242,117.86033880000468,117.96051280002575,118.16070509998826,118.16070509998826,118.49439930001972,up,0.3253674000152387,None,118.4945074999705,118.51042319997214,119.01062140002614,118.99414560000878,,,,,,P4,001,2025-11-24_20h17.48.470,solo_project,,2025.1.1,59.9068927167051,2025-11-24 20h17.57.861978 +0530,
